,,41,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T16:51:35.884680275Z,Zadna,domain,anomaly_port_scan,Subnet (23 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,42,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T16:51:35.884680275Z,Vice portu (62279),service,anomaly_port_scan,Subnet (23 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,43,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T17:29:19.342511344Z,71,connections,anomaly_port_scan,Subnet (23 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home
,,43,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T20:00:05.631098431Z,148,connections,anomaly_port_scan,Subnet (23 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home
,,43,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T20:40:39.272815105Z,45,connections,anomaly_port_scan,Subnet (23 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home
,,43,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-13T16:05:12.979644353Z,47,connections,anomaly_port_scan,Subnet (23 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,44,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T17:29:19.342511344Z,Zadna,domain,anomaly_port_scan,Subnet (23 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home
,,44,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T20:00:05.631098431Z,Zadna,domain,anomaly_port_scan,Subnet (23 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home
,,44,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T20:40:39.272815105Z,Zadna,domain,anomaly_port_scan,Subnet (23 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home
,,44,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-13T16:05:12.979644353Z,Zadna,domain,anomaly_port_scan,Subnet (23 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home
,,45,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T17:29:19.342511344Z,Nekolik specifickych portu,service,anomaly_port_scan,Subnet (23 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home
,,45,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T20:00:05.631098431Z,TCP/53,service,anomaly_port_scan,Subnet (23 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home
,,45,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T20:40:39.272815105Z,TCP/443,service,anomaly_port_scan,Subnet (23 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home
,,45,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-13T16:05:12.979644353Z,UDP/3478,service,anomaly_port_scan,Subnet (23 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,46,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:48:28.552209662Z,14035,connections,anomaly_port_scan,Subnet (25 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,47,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:48:28.552209662Z,Zadna,domain,anomaly_port_scan,Subnet (25 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,48,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:48:28.552209662Z,Vice portu (5135),service,anomaly_port_scan,Subnet (25 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,49,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:48:28.552209662Z,4,severity,anomaly_port_scan,Subnet (25 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,50,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-15T16:30:21.586610757Z,57,connections,anomaly_port_scan,Subnet (25 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,51,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-15T16:30:21.586610757Z,Zadna,domain,anomaly_port_scan,Subnet (25 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home
,,52,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-15T16:30:21.586610757Z,TCP/53,service,anomaly_port_scan,Subnet (25 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,53,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:48:24.218588098Z,10147,connections,anomaly_port_scan,Subnet (26 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,54,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:48:24.218588098Z,Zadna,domain,anomaly_port_scan,Subnet (26 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,55,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:48:24.218588098Z,Vice portu (3785),service,anomaly_port_scan,Subnet (26 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,56,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:48:24.218588098Z,4,severity,anomaly_port_scan,Subnet (26 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,57,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-15T16:27:21.473091868Z,71,connections,anomaly_port_scan,Subnet (26 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,58,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-15T16:27:21.473091868Z,Zadna,domain,anomaly_port_scan,Subnet (26 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home
,,59,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-15T16:27:21.473091868Z,UDP/443,service,anomaly_port_scan,Subnet (26 IP),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,60,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-03-28T20:41:24.299771889Z,65539,connections,anomaly_port_scan,Subnet (27 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,60,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T16:50:35.845211261Z,1025,connections,anomaly_port_scan,Subnet (27 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,61,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-03-28T20:41:24.299771889Z,Zadna,domain,anomaly_port_scan,Subnet (27 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,61,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T16:50:35.845211261Z,Zadna,domain,anomaly_port_scan,Subnet (27 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,62,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-03-28T20:41:24.299771889Z,Vice portu (65535),service,anomaly_port_scan,Subnet (27 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,62,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-12T16:50:35.845211261Z,Vice portu (1029),service,anomaly_port_scan,Subnet (27 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,63,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-03-28T20:41:24.299771889Z,4,severity,anomaly_port_scan,Subnet (27 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,64,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-16T15:54:01.002921974Z,166,connections,anomaly_port_scan,Subnet (28 lok. IP / 57 celkem),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,65,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-16T15:54:01.002921974Z,Zadna,domain,anomaly_port_scan,Subnet (28 lok. IP / 57 celkem),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,66,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-16T15:54:01.002921974Z,0.43373493975903615,fail_ratio,anomaly_port_scan,Subnet (28 lok. IP / 57 celkem),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,67,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-16T15:54:01.002921974Z,UDP/53,service,anomaly_port_scan,Subnet (28 lok. IP / 57 celkem),PWRHOUSE,192.168.69.5,Network Sweep (Horizontalni),10:7c:61:06:b1:fc,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,68,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-03-28T20:42:24.304501907Z,5547,connections,anomaly_port_scan,Subnet (30 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,69,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-03-28T20:42:24.304501907Z,Zadna,domain,anomaly_port_scan,Subnet (30 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,70,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-03-28T20:42:24.304501907Z,Vice portu (2303),service,anomaly_port_scan,Subnet (30 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,71,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-03-28T20:42:24.304501907Z,4,severity,anomaly_port_scan,Subnet (30 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,72,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:49:28.641032492Z,77706,connections,anomaly_port_scan,Subnet (31 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,73,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:49:28.641032492Z,Zadna,domain,anomaly_port_scan,Subnet (31 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,74,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:49:28.641032492Z,Vice portu (29776),service,anomaly_port_scan,Subnet (31 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,75,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:49:28.641032492Z,4,severity,anomaly_port_scan,Subnet (31 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,76,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:49:24.234447709Z,81594,connections,anomaly_port_scan,Subnet (32 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,77,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:49:24.234447709Z,Zadna,domain,anomaly_port_scan,Subnet (32 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home
,,78,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:49:24.234447709Z,Vice portu (30472),service,anomaly_port_scan,Subnet (32 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dest_ip,device,ip,label,mac,mode
,,79,1970-01-01T00:00:00Z,2026-04-16T23:37:33.98508448Z,2026-04-01T11:49:24.234447709Z,4,severity,anomaly_port_scan,Subnet (32 IP),PCS Computer Systems GmbH,192.168.69.208,Plosny Port Scan (Subnet),08:00:27:b6:5c:c2,home

